"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
0,32,3,1,0,0,4,844658.436749479,3764484.29266437
1,10,2,1,1,4,8,1781688.5483697,6348635.3623419
0,21,2,3,1,0,6,1898310.11648495,5044014.4369419
1,13,5,0,0,6,11,1931841.8664968,6120619.59790962
1,32,1,2,0,5,8,2077791.87693215,6612213.37283791
0,11,2,1,1,6,10,1938501.19785064,6059643.65324973
0,30,3,1,2,7,13,2252091.44178097,6104956.76261071
0,19,0,1,1,1,3,1089063.60386698,3139916.69758794
0,37,2,2,1,4,9,1597423.58385255,4608533.93926739
0,18,5,3,2,4,14,2362879.48174468,6980039.33664537
1,29,1,2,1,6,10,2415989.0329724,8724951.20610879
0,27,6,1,1,7,15,2504177.03750755,7440480.62622779
1,34,6,3,0,0,9,1645182.07979718,5086901.89379526
0,35,5,0,0,1,6,1398779.1316085,6149706.139685
0,26,2,2,0,3,7,1485424.36388907,2256897.56197588
0,12,4,2,1,4,11,1803105.37211402,6147087.76004611
1,37,4,1,1,5,11,2429364.49482321,7384657.37305014
0,18,4,3,2,7,16,2486900.81341376,6306337.56847131
1,13,0,0,0,6,6,1405448.04772457,2810509.32725696
0,22,6,1,2,0,9,1880535.48978479,5398622.41443689
0,22,3,1,1,4,9,1564682.72924897,7850560.84902398
1,21,4,3,2,0,9,1974879.90753522,6757786.59848714
0,17,3,1,2,0,6,1404501.45147286,5902801.64251443
0,32,2,3,2,7,14,2447910.27974071,6950316.64926784
0,31,0,1,1,1,3,1362085.05295391,5919274.3614467
0,13,3,0,0,3,6,1731642.32986524,3534116.07945187
0,15,4,3,2,1,10,1548036.99231192,6574130.74785404
0,28,1,1,0,3,5,1055692.85876182,7263008.35848585
0,25,5,1,1,2,9,1558741.58011894,6927496.11707927
0,33,3,0,0,2,5,1505796.30320836,3449386.22548891
0,37,0,1,2,5,8,2049950.0751036,6323179.59240668
0,18,4,1,0,2,7,1954235.43620856,5406442.59752316
1,11,6,0,1,6,13,2323945.49770912,5982187.25953391
0,33,6,3,0,4,13,2336899.64700847,5473555.74963199
1,22,0,2,1,2,5,1547944.47928891,2886924.23645798
1,27,5,2,1,5,13,1786793.06098048,4214138.1822123
0,38,4,0,1,5,10,1668377.41354607,3372472.74569778
0,39,2,0,0,5,7,2055336.39705028,6278626.57539804
0,32,4,1,2,6,13,2779333.46667905,5490272.63173459
1,21,4,2,1,3,10,2430610.32278874,7541136.79771512
0,13,6,3,1,6,16,2704339.65270795,5332623.17973665
1,22,6,2,1,4,13,2526096.64008463,5332662.11977867
0,21,1,2,0,5,8,2337395.16828634,5658529.97775483
0,23,2,1,1,6,10,2032048.80916522,5700824.63970825
0,32,3,0,0,2,5,1596121.13045289,7984890.62793919
0,30,2,2,1,4,9,2000492.93899817,4700223.15442513
1,11,0,2,0,3,5,1524048.82006742,4003073.70620135
0,40,0,0,0,5,5,1720642.90203881,6054580.91930298
1,18,0,1,1,5,7,1626316.86616928,1970919.45013851
0,17,6,0,0,5,11,2144099.96041404,6320360.28760577
0,10,6,0,1,1,8,1746918.77247824,4866685.87545857
1,19,2,0,1,5,8,1810677.41738778,5629419.30007042
1,22,5,3,1,6,15,2483410.07447151,7792880.81856712
0,17,2,2,2,3,9,2154346.16234794,5901668.73675157
0,34,2,2,2,5,11,2011576.62391478,3168747.07153045
0,19,4,2,0,4,10,2267615.51657547,3315217.44261047
1,30,3,2,0,5,10,2485822.68344554,5052753.01926136
0,36,5,2,1,4,12,2507846.45463027,8048252.0568004
0,22,3,3,2,0,8,1338041.41106858,5403297.66651268
0,15,6,1,2,2,11,2272815.92008926,3068509.63649159
0,18,6,0,2,7,15,3106783.34349349,5686771.39259747
0,32,5,3,1,2,11,1823671.57263283,4490566.26741379
0,21,0,3,2,5,10,2575435.40558467,6703217.75897226
0,38,6,0,2,6,14,3081203.63536952,6049011.47559765
0,13,4,1,1,1,7,1730309.90266047,2572391.87389016
0,15,6,2,0,3,11,2447083.13907277,3673954.77130075
0,21,3,1,2,4,10,1778780.2932551,6778651.90974842
0,21,4,1,0,5,10,2998690.77341285,7173561.46166862
0,38,0,2,0,0,2,985412.473679393,4852183.45499525
0,19,5,3,2,5,15,2700748.05213721,7476596.6005449
1,36,6,3,0,4,13,2425912.65189516,6007805.16833372
0,35,3,0,1,4,8,1999661.30781996,4618959.25936209
0,17,5,0,1,6,12,2387447.51154897,3923898.8998278
0,24,4,2,1,0,7,1605637.92007841,1913895.18599089
0,24,2,1,2,3,8,2339424.99784006,3505144.40246462
0,28,2,1,2,7,12,2428269.56781711,4807392.9484728
1,23,2,1,0,4,7,1496885.77726928,6327148.62993163
0,35,4,2,0,0,6,1696916.87929961,4023097.56191936
1,24,4,2,0,0,6,1622562.08775748,7251866.60161025
0,15,1,3,1,2,7,1420001.30521257,5783781.15327409
0,24,5,3,1,5,14,2942049.38852263,5350672.01083661
1,33,4,0,1,4,9,2244522.71589379,4660619.15439947
1,38,5,2,1,7,15,2535951.67474744,9605300.38871555
0,37,1,0,0,4,5,1353165.22433767,4007064.22871633
0,33,3,2,1,3,9,1765549.42504322,5002720.67002866
1,40,2,0,2,2,6,1391677.00474718,3778828.56759707
0,26,6,2,0,0,8,1916633.02319399,9453186.87885546
0,29,2,2,2,5,11,2407989.08880763,5063417.91981448
0,19,4,2,1,7,14,2238906.88031065,10164012.6553836
0,30,4,1,2,4,11,2314401.95141183,5933902.06899769
0,26,0,3,0,4,7,1687323.15217978,5832011.87565389
0,33,3,2,0,1,6,2071200.58801579,5749193.95796632
0,40,4,0,2,6,12,2562049.58291929,8129997.84425
1,29,4,3,1,5,13,1812177.62781985,8305897.35536757
0,30,2,3,2,3,10,2414173.75342982,3447543.41136941
1,26,4,3,1,5,13,2232170.73636148,9705459.03717415
0,31,6,1,0,6,13,3020561.44622326,7688880.3570759
0,32,5,3,2,2,12,2207986.43706722,5075724.70531847
0,32,5,1,0,7,13,2259559.59456382,6550434.43782029
0,40,6,3,2,7,18,2427074.39968113,6330860.05363313
0,15,3,0,1,6,10,2301685.34209967,8967421.64160201
0,26,4,0,1,4,9,2068216.81113551,7004228.83200093
0,32,2,0,1,7,10,2282386.25694291,3695379.30659143
0,17,2,3,1,1,7,881254.647070097,5416426.65936195
0,38,5,3,1,7,16,2298195.65338564,7502999.36016044
1,10,0,0,1,2,3,1395830.80571472,6677195.66087527
0,23,2,2,1,4,9,1762936.61719232,4993306.72072018
0,17,3,3,1,7,14,2705501.70113884,11313789.308024
0,18,3,1,2,1,7,1345712.639699,6878338.3928452
1,34,1,1,2,0,4,1281440.69195768,2813741.39585831
1,10,0,0,0,3,3,1284708.12424026,1468331.02743813
1,33,1,3,1,6,11,2383699.13954786,5538846.33958036
0,26,6,0,1,3,10,2149952.18134857,6997555.2023752
1,22,5,2,0,4,11,2708113.41877335,8850730.38072331
0,34,3,0,2,5,10,2044300.72996864,9878102.66037108
0,36,1,1,0,2,4,1454911.46349079,1871627.42721551
1,32,4,1,0,5,10,1867967.04610109,5667289.59352984
0,15,0,0,1,2,3,1528945.1736817,2801194.44400968
0,25,4,2,1,5,12,2513798.17499666,5338797.06169683
0,14,4,3,2,0,9,1756456.52214363,7419777.01546755
1,14,2,2,1,3,8,2029099.06936288,2470855.76321803
0,24,0,0,2,1,3,1532642.82954447,4773566.16639804
0,32,1,3,1,6,11,2489153.77813003,2967580.23629467
0,33,2,1,2,5,10,1424242.50581476,7553081.70127054
0,27,4,2,1,1,8,2150494.44221033,5709734.40602907
0,24,5,3,2,2,12,2612788.55376543,5688549.87641785
0,26,0,0,0,6,6,1648717.9524474,5584346.14804797
0,16,4,1,0,0,5,1482349.12670083,5340697.32640873
0,22,0,2,0,2,4,1194968.75727592,3173878.02926869
0,23,3,1,2,3,9,1985455.89012102,7585888.34118519
0,19,2,3,0,4,9,2624963.9875024,6128099.74154133
0,19,4,0,2,1,7,1529766.40032247,6476908.95744949
0,25,1,1,0,7,9,1580966.20182005,9348851.30582562
0,40,6,3,2,7,18,2749584.49995257,13600018.6889146
1,22,2,1,1,5,9,1659012.65945763,6097013.75972279
0,10,4,0,2,4,10,1827967.91537793,6073118.38256776
1,15,0,2,0,6,8,1606415.11586486,8304270.32030947
0,39,4,3,1,2,10,2189758.57775191,5216713.75663915
1,11,6,0,2,4,12,2588463.88798281,9536063.61825488
0,26,3,1,2,6,12,2436915.73682967,6402167.93817329
0,13,0,1,1,7,9,2208768.04708188,5677132.89569614
0,36,4,0,1,4,9,1793027.64000605,6965588.50823389
0,17,3,3,0,6,12,1553878.8155152,6411187.71333563
0,28,0,0,2,1,3,1227289.23741829,2571235.75290359
1,20,0,3,0,0,3,1157463.08415643,1006946.82025031
0,25,3,1,1,5,10,1809934.77687721,7250796.19303841
0,15,5,0,0,3,8,1653550.03985607,6967429.69217405
0,29,3,3,2,0,8,1749381.72800311,7450956.46737668
0,36,4,1,2,0,7,1398695.64552169,5296078.99480803
0,36,4,3,1,6,14,2391370.57657404,7447656.89174103
1,34,3,1,2,3,9,1854195.44459549,4560821.26079112
0,23,6,2,0,6,14,2611894.26218661,4926962.96984246
0,20,6,1,0,5,12,2125264.53042362,6540511.77377158
1,15,2,1,0,6,9,2266215.48801615,5369525.06936154
0,36,0,3,1,5,9,1393360.2321364,4979158.86680312
0,35,2,1,0,1,4,1264842.56701287,3342194.99930821
0,11,5,1,2,7,15,2405689.04841517,6790414.80251116
1,22,5,1,1,5,12,2224011.31844871,7380186.50503667
0,39,3,0,2,0,5,1501395.02097177,4054309.31878168
1,40,6,2,0,1,9,1628627.27666419,5317050.64006225
1,26,5,2,0,1,8,1552880.18480839,5756368.88436578
0,37,1,3,2,7,13,2431120.62216028,8514618.18264718
0,32,4,1,1,2,8,1519739.308902,3967977.45029387
0,16,1,3,1,0,5,1540540.60998012,1984334.40629544
0,31,0,2,1,0,3,974669.455329731,4063821.90139296
0,13,5,1,0,7,13,2242136.4402229,8125257.81952121
0,36,5,0,0,0,5,1381764.23113886,4640853.55749795
1,32,3,3,0,7,13,2234102.6998103,8805546.43629937
0,23,4,1,0,7,12,2266046.48409732,8458933.17646805
1,30,6,3,1,1,11,2478664.35393734,5828070.65628804
0,35,6,1,1,7,15,2883093.13175821,9220892.62929482
1,31,4,0,0,4,8,2007149.4022985,5821556.48032217
0,37,3,0,1,0,4,1311116.81043987,3449230.8663363
0,28,2,3,0,4,9,2337297.47400652,4889778.56458514
0,32,4,1,1,3,9,1623355.37121655,8592560.27819079
0,38,0,2,1,4,7,1415406.45475038,1325255.59983097
1,24,5,2,0,6,13,2417688.50307573,4592455.47434334
0,14,1,3,0,5,9,1217968.08374618,6228261.98970988
1,40,2,3,1,1,7,1746807.48605151,5118584.75278005
0,23,1,0,0,3,4,1695343.87654119,4848877.64145669
0,14,3,1,1,3,8,1988451.94337816,9792354.0537447
0,11,0,2,2,1,5,1771907.31479671,7321264.37135715
0,29,5,3,1,5,14,2978563.83654088,6155445.01995307
0,29,1,0,0,5,6,1674155.25850321,3346235.55323333
0,29,4,1,2,4,11,2328024.00439039,6638436.2405598
0,40,1,2,1,1,5,1399092.65952152,4629711.03057851
0,20,1,1,0,1,3,965853.549220791,4074849.1396166
0,32,2,1,1,5,9,1949088.73930672,8129000.91177665
1,31,4,3,2,1,10,1884247.04629399,4831396.31077386
0,11,6,3,2,7,18,3188401.59837655,10752305.660285
0,31,5,0,0,4,9,2030812.97856098,3893481.71169203
0,33,3,1,2,6,12,2233755.72925166,6011055.79314848
1,15,3,1,2,3,9,1556134.74628928,11191380.1232589
0,22,2,0,0,6,8,1711009.66461299,6901762.48051979
0,25,2,1,2,4,9,1554492.92189273,5428979.88021267
0,28,2,1,2,3,8,1996186.12583564,5064908.61060302
0,30,6,3,1,3,13,1947928.66730488,9722669.83717212
1,25,0,0,0,3,3,1015388.90093081,2860666.64924011
1,28,5,3,0,7,15,2336206.64050246,3175635.25585903
0,20,0,1,2,4,7,1230014.45457014,7120445.66204302
0,12,2,0,2,2,6,1385277.15144625,8079034.135955
0,19,3,1,0,7,11,2246711.00136409,4318821.95048686
1,17,0,0,2,1,3,1306248.81190233,3799574.38733739
0,14,0,3,2,1,6,1818753.78868984,2555055.1509817
0,23,3,1,2,1,7,1674318.76173643,3770951.41078524
0,27,6,3,0,4,13,1988114.35165229,8629896.63322078
0,30,1,3,0,1,5,1841034.86414537,3425740.10562157
1,10,0,1,1,0,2,1476262.58551302,3898379.53806515
1,23,4,0,1,4,9,1856310.31532103,7193978.1233272
0,23,0,2,1,0,3,1143597.49026312,4188646.30493589
0,21,2,1,0,5,8,1472278.20138679,1591564.12539509
0,31,4,1,2,3,10,949824.739367189,6180394.77935043
0,15,6,3,2,6,17,2124460.4245531,6626404.05897761
0,38,5,2,0,1,8,2000942.19562356,4232335.695289
0,21,1,0,2,0,3,1078476.58753621,2410672.2785046
1,11,2,2,2,5,11,1793046.29024196,6318549.96983487
1,34,1,3,1,4,9,2241300.71256943,4433128.40925931
0,38,4,2,2,3,11,2344025.98816297,6232973.47669251
1,22,5,2,0,1,8,1995051.38175365,5601632.51840065
0,27,5,2,0,4,11,2088211.14720283,6801867.68682873
0,32,4,0,2,6,12,1953190.45153731,5317486.43641858
1,16,6,2,2,6,16,2501153.18862743,6277996.00863383
0,38,6,2,2,6,16,3218984.72012886,9878063.29477188
0,20,2,0,1,2,5,1703274.70249276,5724384.13741283
0,34,5,3,2,1,11,2985189.57074258,4480810.10996385
1,10,0,3,1,5,9,1502728.20866329,3790058.90665084
0,33,2,1,0,4,7,1718251.69045101,3092820.93864714
0,33,2,0,0,4,6,1590170.62402853,5576794.5542173
0,23,4,2,2,6,14,2133922.07758298,7966124.30242957
0,40,6,2,2,7,17,2650344.15036734,10001924.7637038
0,16,3,2,2,2,9,2839427.57405415,3018475.66847871
0,15,2,0,0,5,7,1647700.37379119,7061130.75924315
0,22,0,0,0,7,7,1811019.83731527,6644709.60067204
0,34,2,1,0,0,3,1369346.76577077,4160776.03905881
0,15,4,3,0,2,9,2038424.98974059,5005317.38256235
0,32,6,2,0,4,12,1891675.46535665,5166215.91787813
1,36,2,2,0,3,7,1678333.83981947,6615617.8713342
0,34,4,1,0,0,5,1876361.75305853,2413403.60619393
1,36,2,3,2,0,7,1762870.95153332,4591502.01830144
1,11,6,0,2,3,11,1496921.90036487,4032581.71092486
0,38,1,0,2,2,5,2006408.97399048,1284158.57588479
1,22,3,0,0,6,9,1789350.96142262,5324024.43830822
0,35,5,1,0,7,13,2718325.80551267,6437601.67509123
0,39,4,2,1,4,11,2394543.01634228,6153569.62766122
0,31,2,0,1,4,7,1626846.81486706,5649679.37159206
0,34,5,2,1,4,12,2275404.82036516,7020529.92594801
0,25,3,2,0,1,6,1342558.36404207,4826652.51883102
1,30,5,1,2,1,9,1813723.33638933,6245838.72063706
0,19,6,0,2,2,10,2385197.15050661,6971104.1592231
1,11,6,1,0,3,10,1932203.69295299,5853782.59326048
0,37,0,1,1,7,9,1802597.35393535,7149281.41740779
1,40,4,0,0,5,9,1720605.27715376,6703649.96451846
1,25,5,3,2,2,12,2168097.90132056,7731997.53715973
0,27,1,3,0,4,8,1974214.27118313,2133994.94009341
0,26,4,3,1,0,8,1503476.61318555,5876416.1605365
0,24,0,2,0,3,5,1441818.56720639,5331108.19665073
1,16,5,3,2,2,12,2460065.32549661,5115151.42650882
1,19,2,2,2,3,9,2057705.96125377,6185710.49623652
1,23,4,0,1,3,8,2155751.26292753,2271998.95354662
1,17,4,3,1,3,11,1937384.19366043,5021473.37063137
0,31,4,0,2,3,9,1777530.93283025,5239646.29180602
0,24,3,3,2,1,9,1686947.28489992,7328662.01362361
1,16,3,3,2,4,12,1835036.70522507,10353883.0241719
1,24,1,2,0,5,8,2204083.58052658,4457961.08822922
0,29,3,2,2,1,8,1563322.41890718,5372758.24541341
0,16,5,0,0,4,9,2133933.69489199,4957502.51887027
0,14,0,0,2,7,9,1796137.81107453,5695600.33286839
0,17,1,2,1,4,8,1766308.28770012,2117131.26180663
1,37,0,1,2,5,8,1318132.18683355,4891667.02699486
0,15,1,3,1,3,8,1958440.91862299,5156849.24571377
0,30,0,2,2,7,11,2552178.06458175,6540576.14441692
1,10,1,0,0,6,7,1570414.52269032,2888211.35339988
0,36,2,2,1,4,9,1921795.9673346,7854994.55100881
0,28,5,3,2,1,11,2013356.43827571,3450495.92681539
0,10,4,3,2,6,15,2582186.8510078,4941516.50579302
0,28,3,1,2,3,9,1723310.48022203,5767400.40902071
0,18,2,0,0,4,6,1458834.70026094,5594811.14798415
1,16,6,3,0,7,16,2983293.85927968,6319276.99892039
0,23,6,3,2,0,11,2079085.75055387,9607911.61915308
0,27,1,0,2,3,6,1276342.29214665,5140169.96231069
0,34,5,0,1,2,8,1658722.62671393,5541146.48555068
0,18,4,0,0,3,7,1884937.3707675,8213603.9925132
1,38,3,0,2,3,8,1714809.58909014,4183465.4969729
0,28,1,3,2,3,9,2003662.00122845,4658277.42979072
0,22,6,3,0,0,9,1786339.67057489,6922143.62596806
0,29,0,0,0,4,4,1619640.8331325,4567741.05943414
0,10,1,1,1,0,3,1366829.58195311,2875366.21219447
1,23,6,1,1,0,8,1388515.02890759,4506929.01417902
1,31,2,0,0,1,3,1344363.45803009,2841817.67397767
0,22,3,3,0,3,9,1639860.76537895,4820899.30840876
1,27,6,0,2,2,10,1691483.60622489,2341195.47893679
0,17,2,1,1,6,10,1466652.01620772,6852915.86366183
0,39,4,1,2,2,9,1241260.51649661,3007986.1051411
0,35,1,1,0,0,2,1188651.96336531,2825577.59192824
1,24,2,3,0,6,11,1776192.25421825,6598746.57089588
0,31,6,2,2,3,13,1629620.4658724,4908275.682582
0,12,3,0,1,2,6,1618699.23890674,3429226.51872794
0,23,5,2,1,1,9,1823857.14334382,4286644.36937783
0,23,4,1,1,3,9,1389233.33657507,7058466.14001872
1,27,1,0,1,6,8,1560704.33273567,5358177.17445042
0,16,6,2,1,2,11,2148628.68388459,6214072.44910066
1,10,6,1,2,3,12,2422858.3108629,6328436.95688753
0,11,3,3,0,3,9,1701441.90584532,5842732.57478284
1,30,3,0,0,5,8,1582980.41981181,5279707.55625684
1,10,3,1,0,0,4,1244327.79810121,7749243.10061008
0,39,4,2,2,7,15,3822087.65945709,7488301.41202683
0,29,1,0,1,6,8,1821155.12164622,8728865.36384733
0,40,1,0,0,5,6,1569161.59120301,4428963.58044048
0,19,3,3,2,6,14,2289211.24391347,6761555.27451278
0,25,6,2,2,0,10,1767369.47109549,5434708.33110047
0,36,0,2,0,4,6,1667408.62159992,4468832.04641754
1,17,5,3,1,2,11,2245803.70472173,4744064.31708434
0,28,0,1,1,2,4,1534254.3266891,2246112.76464826
0,38,3,2,2,1,8,1994999.09790916,6077460.91981027
0,32,5,1,2,3,11,2263499.11753317,5134611.80053072
1,12,5,3,2,4,14,2834163.4246839,6583305.55829664
0,18,4,1,0,2,7,1293132.16309401,5885907.3912472
0,38,0,1,2,1,4,1536595.4580894,1692659.79317325
0,26,1,2,2,4,9,1678426.28200699,3362723.67775185
0,32,2,0,1,3,6,1469001.46414989,4769181.71802733
0,25,6,0,2,7,15,2427856.41042162,8813990.82279628
0,17,2,0,0,2,4,1315806.14361655,7771146.97366895
0,12,3,1,2,3,9,1684514.3135793,6754543.56430208
1,21,6,3,2,2,13,2442714.04478704,8503290.65880893
0,16,1,2,1,7,11,1909783.41134132,7393346.00995242
0,36,5,1,1,0,7,1813303.18684487,4842102.859954
0,12,2,2,0,0,4,1223276.0242439,6253665.69350113
0,36,1,2,1,0,4,1607277.24520966,4881492.05021964
1,35,4,0,2,5,11,1999291.99610396,7008767.44308474
0,26,3,3,1,6,13,1515134.69156099,4417359.03280101
0,24,0,2,0,0,2,1009134.26557856,3743408.81591303
0,23,6,2,1,0,9,2583127.30964283,6461399.73262355
0,29,2,2,2,1,7,1401043.43269453,6432672.36908105
1,34,3,1,2,6,12,2415526.3379835,5262666.98127104
0,20,1,3,0,3,7,1693859.96419854,4765236.63664144
1,31,6,3,0,2,11,2085203.30068438,6427403.71833201
0,10,6,3,2,5,16,3018270.66209137,8104511.68670209
0,14,0,3,1,0,4,1223807.87180633,4498556.9356672
0,24,3,2,2,3,10,2221983.78920647,7577041.56816437
0,11,6,1,0,4,11,2272523.751028,3517049.979911
1,14,4,2,1,7,14,1976941.11398523,8268728.93054533
0,13,1,0,0,2,3,1256154.81644827,2395563.91140187
0,36,3,1,2,7,13,2241324.75207158,5731650.59572449
0,15,1,2,0,1,4,1743788.35617831,4732956.36840147
0,11,3,3,1,4,11,2190399.24269459,7308579.8191964
1,38,1,3,0,7,11,1672140.57407621,5539322.8757785
0,15,5,3,0,7,15,2310090.0846516,9468262.74791045
0,34,5,1,0,2,8,1782727.14323231,8900787.21209791
0,35,2,2,2,4,10,1518198.18197593,4648390.17107687
0,10,0,3,2,1,6,1428947.58923533,3005894.74027753
0,23,3,1,1,2,7,2062055.38642647,4710755.59560224
0,33,3,1,2,6,12,2138140.11459997,8276611.9829729
0,39,3,1,2,1,7,2100495.70690689,6159761.08203329
1,40,6,1,0,2,9,1512457.54039636,5963209.23129186
0,37,4,1,0,1,6,1804182.57533195,2970828.5225726
1,21,4,3,0,1,8,1527951.69848532,3246807.4134066
1,24,3,0,0,3,6,1440336.59893182,1195060.88432434
1,14,2,2,0,0,4,1122078.48065562,4106668.48925719
1,38,2,0,1,5,8,1969228.60897628,4387499.32817579
0,14,2,3,1,7,13,2726416.67457534,6172190.04675107
0,16,2,2,2,1,7,1463083.77547897,6899430.69273884
0,34,1,1,2,1,5,1144361.63815511,8607102.21631883
0,37,3,3,1,5,12,1789392.32688603,5407496.45144706
1,40,6,0,0,0,6,2020283.93856371,1824663.41258724
0,22,1,0,0,5,6,1468659.12857818,7459032.44254265
1,24,0,0,1,4,5,1559948.6694955,3180335.23898109
0,36,0,1,2,0,3,1053663.97320208,2425611.64829677
1,27,6,2,2,1,11,1444872.25893645,7699758.12590254
0,30,2,3,1,5,11,1793868.40423895,7712074.62074732
0,14,1,3,1,0,5,1326170.77547568,1814937.78531582
0,30,2,0,2,0,4,1745094.24304753,4078306.66779586
0,19,6,2,0,3,11,2264709.90556885,7705336.91655661
1,20,1,1,1,6,9,1799468.51892798,5437944.72847567
1,35,5,2,2,2,11,2401352.9774726,3096412.87887372
1,21,6,0,1,2,9,1941491.07146692,8105622.85979324
0,18,6,1,2,7,16,3367234.20561596,10142804.5856414
0,11,4,1,2,3,10,2581386.57346933,6835603.74440037
0,18,6,1,0,5,12,2559771.61078912,6351476.07900697
0,25,5,0,0,3,8,1681864.32985657,6156134.2643133
1,39,1,3,2,2,8,1978651.19665949,3967393.18145361
0,24,5,3,1,6,15,2924882.91635034,4283068.49446587
1,26,6,1,2,5,14,3316040.27509265,3046655.07112171
0,10,1,1,0,2,4,976168.436255012,5152911.47451759
0,28,3,2,0,5,10,2099709.29130083,5886099.2155126
0,14,2,3,0,0,5,1573973.74771878,5539327.75476595
0,13,0,3,1,2,6,1389312.05198093,7242733.37739578
0,23,4,3,2,0,9,2206931.19445742,7165940.1674647
0,29,0,3,2,2,7,1512520.51888216,5438665.63638605
1,16,5,3,0,2,10,1858701.70362347,4559019.15242683
1,38,4,3,1,4,12,1972799.68931306,7379103.2887027
0,30,2,3,2,4,11,2667466.22379812,6003154.22349243
0,40,1,1,2,3,7,1531882.23309154,3851780.13267161
1,16,4,0,0,2,6,1810357.61355347,5186066.9485702
0,15,6,1,0,0,7,1204871.72029047,4693495.74925809
0,40,0,3,1,7,11,2388406.68924551,5775972.36330351
1,31,6,1,1,1,9,1735583.72638766,4250870.54015132
1,37,2,3,0,1,6,1756018.89055803,5945270.27277482
1,15,1,2,0,6,9,2015565.82445078,3259262.76134757
0,29,3,3,2,5,13,2361271.14704896,7245448.40295214
0,37,3,1,0,0,4,1045006.81309184,4941928.30032776
1,31,5,3,1,5,14,2170365.42519234,6900431.80489337
1,21,1,3,2,5,11,2658561.9194939,6740591.34640148
0,27,2,0,2,0,4,1718193.8252166,1290725.77989726
0,27,5,3,1,6,15,2965658.239723,7723917.02455238
1,40,6,2,0,7,15,2554494.27246656,10298367.0897869
1,12,3,2,0,1,6,1696713.73154751,5252996.46798044
1,32,1,3,1,1,6,1639564.79713328,4009269.12646285
0,38,0,1,1,4,6,1424289.64178113,4724666.80721394
1,15,2,1,0,6,9,1993841.52197163,4336070.82234482
1,32,5,1,2,6,14,1911352.44986149,10893419.0075876
0,38,5,1,1,1,8,2339813.31875431,5432715.41100963
1,40,3,0,1,0,4,1394581.65571958,3048670.69215061
0,34,0,2,1,6,9,1928649.49286476,6726791.65982667
1,24,5,1,1,1,8,1682936.06242079,7729667.97060343
1,24,5,1,2,0,8,2062730.02882025,4157302.53308263
0,26,0,1,0,1,2,1303488.94021996,3653394.71832087
0,21,6,1,0,3,10,1682895.49581061,2803340.44185389
0,17,3,3,0,2,8,1540913.50613864,7081216.74727455
0,20,0,0,1,7,8,1898672.54831612,5968391.46334801
0,22,5,2,0,1,8,1412734.35227546,5418527.44024933
1,38,5,3,1,2,11,1929580.61856399,4743195.75968851
0,35,4,2,1,4,11,2365909.88306558,6642602.04221077
0,40,4,0,2,6,12,2402962.80079076,9399010.53162345
0,15,6,1,1,7,15,2790482.19053982,7184743.98709264
1,40,4,3,1,1,9,1130753.18971122,8234510.97337107
0,21,2,0,1,7,10,1678809.28659364,6344390.52457292
0,10,3,3,1,2,9,1768016.88238876,5613941.08806866
1,32,3,0,2,4,9,1150288.0924258,8839874.64020867
0,14,6,0,0,5,11,1945456.69997093,7608879.09939536
0,39,0,2,0,5,7,1588864.54231421,4424067.34847845
0,18,3,3,1,7,14,2507708.52158063,8678747.54822109
0,25,0,2,2,4,8,2223875.40363531,5179179.4194846
0,34,6,2,1,6,15,1910673.33870127,8554024.43675522
1,19,1,1,2,3,7,1691008.18598953,7732474.21198216
0,30,0,0,1,1,2,1347391.26764964,6425507.27109296
0,22,6,1,2,0,9,2490818.06282624,5134164.91570661
0,18,0,0,2,1,3,1581751.12512451,2712571.71696586
0,28,5,1,2,4,12,2709403.19233588,8140232.39127782
1,19,1,2,1,4,8,2131793.90383459,7228994.39820857
0,15,3,1,0,6,10,1941005.40331268,5949234.25758988
0,25,1,3,0,6,10,1996591.10837974,4590301.72301068
0,19,2,0,2,5,9,2170577.39370717,3878847.32648123
1,28,5,0,0,0,5,1406556.64338523,5972182.44268178
0,31,6,0,0,3,9,2213033.43623234,6298000.14687728
0,39,2,0,1,1,4,1486288.54345347,4229272.84481129
0,17,6,2,1,7,16,2035324.18536519,7114115.71029619
0,36,3,1,1,4,9,1780609.83423438,4448876.76887436
1,30,1,2,1,6,10,2098761.57359483,6744018.26375717
0,10,1,2,2,3,8,1770476.05916737,3470799.02591194
0,10,2,2,0,6,10,2160095.64918647,6005895.20403019
0,25,5,2,2,5,14,2386853.87535219,8213522.34930765
0,33,5,2,0,3,10,2162002.98993293,3859147.56696897
0,10,5,1,0,4,10,2403242.92839567,4973901.92863549
1,10,2,1,0,4,7,1957272.32139861,2371725.56840419
1,26,0,2,1,3,6,1702707.2867558,6041718.48887808
0,24,3,2,2,4,11,2155171.17148707,7745116.70238795
0,19,3,1,0,4,8,1593935.5147998,3461482.17722644
0,22,1,1,1,0,3,1249093.78078179,5958448.4421441
1,33,3,3,1,7,14,2370908.19296849,6427237.5670868
0,30,4,2,1,7,14,1741935.57397963,5340194.70785663
0,12,5,2,0,1,8,1429261.81034924,4465327.73495127
0,17,2,3,2,1,8,1862109.32516491,5083067.55762953
0,27,1,1,2,0,4,1614371.17009418,3795238.57598297
1,24,0,0,2,3,5,1252445.03921541,4048830.56204295
1,28,1,1,1,0,3,1732218.53548484,4171184.37597154
