"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
0,34,0,1,2,6,9,1767633.9383887,8049400.22310263
0,17,1,2,0,5,8,1577845.69073218,5666600.63469064
0,38,1,0,2,1,4,1418569.21859818,7217236.74113431
0,13,2,0,2,1,5,1911544.62991697,4544706.86778303
1,29,5,1,1,7,14,2248433.36240659,8849844.17763113
0,16,1,2,0,6,9,1299197.43849062,1829522.95690668
0,10,6,1,2,7,16,2681284.92176227,7881134.63611056
1,25,2,2,2,3,9,1918105.87422587,4702511.59831954
0,35,6,2,0,6,14,2975075.40017537,7732401.45004674
0,23,1,1,1,1,4,947709.646338166,5164078.10159273
0,31,5,1,1,0,7,1365434.70203718,4646671.84525362
1,11,6,0,0,7,13,2077572.62545186,3896308.21277472
0,11,3,2,0,4,9,1974580.66624107,5043405.99263114
0,35,5,0,1,1,7,1726444.57829802,5045470.85182866
0,12,1,0,1,6,8,1775135.13388212,5052394.78171974
0,33,3,3,1,5,12,2633071.98414981,9058998.75570567
0,38,1,0,2,0,3,939420.494649844,3953579.4093432
0,20,4,2,2,6,14,2579218.83513027,4032750.46002635
0,29,2,2,2,1,7,1666685.00054372,6947600.86818277
0,20,1,2,2,7,12,2046424.55436004,4665545.05250781
0,10,3,0,2,7,12,2585249.76606225,8261588.4484075
0,27,5,2,2,0,9,2486056.88104786,3989104.56775772
0,16,0,3,0,7,10,1932590.65142486,9001216.40643577
1,18,4,0,0,4,8,1829905.33850209,5013184.50132484
0,24,3,0,2,2,7,1770426.37932178,6261705.37201659
1,17,0,1,1,4,6,1865367.65385837,6310483.25204188
0,30,1,3,0,2,6,2056045.44343438,4025606.10376756
0,23,3,3,1,3,10,1636024.10812557,5755258.26998739
0,40,1,3,0,6,10,2095538.10965054,4884349.3115984
0,10,1,0,0,1,2,1393308.62287659,4919800.97732335
0,17,3,1,0,3,7,1710465.74616038,5373746.0207744
0,20,2,0,2,2,6,1458525.46164615,5564767.98259671
0,39,3,2,2,6,13,2147861.63330376,5684914.16082518
0,19,6,0,1,6,13,2063925.99782025,11679399.7786093
1,19,0,3,2,3,8,1909214.43548138,3884198.3862728
0,40,3,2,0,1,6,1473123.81369425,5532331.04724213
0,38,6,3,1,7,17,2156763.60434032,6563482.87217472
0,10,4,0,1,1,6,1668276.69222585,9177516.05110696
0,16,1,2,0,5,8,1434299.66487711,8183909.64762842
1,31,4,0,0,3,7,1774472.24274376,2988055.83345843
1,26,5,1,0,4,10,2166867.39858192,5083315.49321024
0,11,1,3,1,3,8,2002717.35501879,6209144.94550291
0,39,5,1,1,6,13,1557962.07372725,9641937.24109854
0,38,2,2,0,2,6,1492347.28051397,3745501.880279
0,26,2,1,0,4,7,1396576.81339646,3797939.05998799
0,20,1,0,2,3,6,1464478.72714855,4617340.1257036
1,24,6,0,2,4,12,2211152.76200763,5140538.3577577
0,22,4,3,2,1,10,1530850.92362302,4144284.08843715
0,32,4,2,2,0,8,1764444.61888054,4494389.54576908
0,34,4,0,0,7,11,2357226.92155811,4444933.09509343
0,18,5,2,0,7,14,2711932.93426345,7933745.96860552
1,39,6,1,1,5,13,2998070.27248917,10219053.8751312
0,15,4,1,1,5,11,2436430.61198241,4230944.72951921
0,21,4,1,1,4,10,2205902.83629766,6737438.49978331
1,11,1,3,2,6,12,1480586.87317916,4963950.0803857
0,19,3,2,0,0,5,1402555.30069418,924018.82218189
1,38,2,3,0,7,12,2156495.27605699,5616088.31035614
1,31,4,3,2,6,15,2703890.75289469,6944716.62591541
1,39,6,2,2,0,10,1770550.12339906,5454251.12717533
0,32,4,1,2,6,13,1996531.96389585,7104435.12782249
0,31,4,2,2,5,13,2409895.12369043,6142563.74612655
0,28,6,0,0,1,7,1557198.22782845,6148072.9532085
0,23,1,3,2,4,10,2126838.50409933,7425474.29107522
0,10,2,1,1,4,8,1435851.88978642,3129817.61332443
0,15,3,3,0,2,8,1636157.69367636,7506161.83503294
0,30,4,3,2,7,16,2566599.90382479,8874025.74802518
0,34,3,3,1,7,14,2550086.77714409,3286869.64722737
0,32,1,0,2,4,7,1729260.55943149,2702561.57124938
1,23,6,1,1,7,15,3470309.02538348,9319371.56118532
1,12,3,2,2,7,14,1847554.56909657,12024889.8363447
0,10,3,1,2,0,6,1917699.77128137,5111470.06525781
0,23,5,0,1,0,6,1413375.57248877,7699667.27757041
1,28,5,0,2,0,7,1958062.66267033,4928598.47673793
0,16,1,0,1,6,8,2260379.87350804,532831.167174096
0,28,5,0,0,6,11,2244983.08535381,8902134.95331201
0,39,3,3,1,0,7,1096781.31160513,4986573.40559163
0,19,3,2,0,0,5,1250489.31036428,4902945.9868617
0,12,3,3,0,5,11,2372724.18625908,2446666.25904508
1,15,6,3,1,7,17,3025027.25795338,7844108.04583274
0,21,1,1,1,7,10,2418269.38792074,8320121.09800548
0,20,5,2,0,2,9,899855.90431291,8714168.59107063
0,29,2,3,0,4,9,2322489.49682277,5593690.26460171
0,15,5,0,0,3,8,1366049.53918093,3659002.89770021
1,23,1,1,2,5,9,1951864.54694932,5543380.98410631
1,16,3,1,2,2,8,2194038.91077665,5435325.49455244
1,26,3,0,2,2,7,1292633.81043225,4658099.92299556
1,15,5,3,1,3,12,1431889.83280128,4484658.66673031
0,32,1,0,0,0,1,1235800.73758135,2021353.15343591
0,25,4,1,0,0,5,1227676.63741038,6272728.17865422
0,17,6,3,0,5,14,1978900.82062273,10071578.202411
0,30,4,0,1,7,12,2249514.09012263,10521433.6660956
1,18,5,0,0,4,9,1806387.41266709,3483396.28045534
0,37,0,0,0,2,2,1416262.34362847,1697174.72031517
0,28,2,1,1,6,10,1623111.44939797,6450127.59946134
0,32,4,1,0,7,12,2570286.06326594,8467640.99211077
0,40,3,2,2,4,11,2463832.44233525,6920459.54945498
0,14,5,3,1,2,11,2350078.84025491,6542887.89751794
0,40,6,3,0,0,9,1663411.20444862,7482612.75210334
0,39,2,2,2,6,12,1937157.29275399,6172403.35820677
0,16,5,0,0,4,9,1733060.56458481,4175415.28809806
0,32,1,1,2,6,10,1740859.81950874,3327782.11333073
1,31,1,0,0,1,2,1266908.33821665,4660397.40926045
1,13,1,2,1,3,7,1571502.69552485,7047270.35720607
0,26,6,3,2,3,14,2728555.86244119,7800513.26678099
1,23,6,2,0,6,14,2445774.29572839,5399871.75766584
0,28,4,0,1,6,11,2519256.5895559,5334461.61156488
1,37,1,1,1,6,9,2139011.29422021,5887804.4046155
0,33,4,3,0,2,9,2310407.92379094,4105071.46099736
0,31,6,2,0,7,15,2487773.44304005,10307959.69238
0,14,2,2,0,1,5,1494601.32487598,7619754.50162516
0,19,1,2,0,7,10,2046037.50231074,4929084.67357728
0,39,2,3,2,3,10,1707221.23080702,6651626.74680226
1,23,5,0,0,1,6,1906638.29629608,5998601.14647843
0,38,6,1,2,4,13,2460871.07360676,3636967.6421011
0,34,5,2,1,1,9,1920086.20163505,4056330.36664785
0,24,6,2,1,1,10,1699828.05381597,7816591.76355372
0,34,4,3,2,3,12,2305446.81087434,9956794.10949132
0,10,5,2,0,6,13,2237020.20395428,11316234.2394195
0,14,5,2,2,4,13,1702188.7682063,6315539.43699974
1,12,1,0,0,5,6,1970063.74211425,4788468.78981028
1,19,6,2,1,1,10,1454618.17210648,9687477.30605741
0,17,3,1,1,0,5,1615936.68260132,3450942.90364048
1,21,5,1,1,1,8,2060630.80819118,3901746.05663295
0,26,1,2,1,7,11,2589492.88572269,5217678.94719751
0,10,6,2,1,1,10,2707236.21237573,4400056.38936192
0,37,6,1,2,5,14,2358054.04030434,8263220.95457225
1,31,5,0,2,2,9,1425197.41436445,4248611.99881939
1,32,1,1,0,1,3,1787765.43513052,4433276.27357077
1,40,2,1,2,4,9,1644956.02452714,7701548.97165746
1,20,2,1,1,7,11,2060406.78873317,6724302.96855712
0,24,0,0,2,7,9,2067718.99651781,5880604.01036588
0,40,2,0,0,0,2,1150127.60523403,3170094.18174354
1,21,0,3,1,5,9,2124542.84079759,2295292.13819639
0,28,0,2,2,4,8,1546411.65479574,4778454.90507846
0,17,2,2,0,5,9,2164190.3057364,5434052.31060614
0,17,1,1,0,6,8,1898727.37628838,6019981.7424151
0,33,5,0,0,2,7,1190796.73683011,5624246.85078588
0,36,4,3,1,2,10,1778223.62559065,8304953.26294597
1,10,2,2,0,0,4,1259502.03824319,3953975.30934452
0,23,6,2,1,3,12,2698732.72358483,9080463.74893514
1,10,0,3,0,3,6,1736481.2126942,1408840.89776038
1,32,4,1,1,4,10,2772232.54970728,5342883.63043254
0,32,1,0,0,7,8,1669696.81703119,8281418.21234698
0,24,1,0,2,7,10,2014982.75026365,4744817.65006013
0,39,2,3,0,7,12,2083221.90312896,6898113.32987807
0,38,2,3,2,7,14,3216317.04260267,7422053.61452814
1,23,3,1,0,1,5,1759824.44652402,6971326.0395119
1,23,3,3,2,1,9,1328464.5510517,3965052.34613803
0,38,4,3,0,7,14,2196907.56380541,10607525.0552154
0,34,5,0,0,0,5,1386152.56501897,6231707.25047893
0,32,6,3,1,1,11,1614882.82611041,5406314.32432933
1,30,5,3,1,6,15,2616593.96674357,6315044.88431797
0,20,6,3,0,1,10,1976721.18335455,5567900.20941579
1,20,4,0,1,2,7,1991793.8878622,3057688.6161392
1,15,1,3,0,6,10,1887368.32705044,4867949.49171895
0,11,0,1,2,0,3,1063174.71364148,4678915.20083309
1,26,6,2,1,0,9,1864261.73144474,4837568.37105685
0,23,4,2,1,1,8,1819481.84552124,5636792.31669932
1,36,5,0,0,6,11,2242034.94452876,6982377.13208425
0,36,5,2,1,7,15,2795842.62608478,5863477.90877557
0,17,3,1,0,4,8,1285932.7241634,6829669.57740833
1,33,4,3,0,1,8,1720825.96544365,7152759.61587526
0,33,4,0,0,6,10,2012264.17966869,7040228.64610217
0,13,0,0,0,5,5,1543775.08456536,3897653.4645007
0,24,0,0,1,4,5,1156232.06437349,2258934.44384196
1,28,0,3,0,2,5,1720838.87426989,5488460.57848836
0,38,2,3,0,5,10,1707924.79932258,6334200.64090825
0,20,0,3,2,0,5,1095054.17287026,5381762.91280385
0,12,1,3,1,6,11,2160746.38692974,4726203.04981599
0,30,0,2,0,5,7,1809428.19196688,1514358.44711155
0,32,1,2,2,3,8,1963013.65950168,4180704.89887803
0,17,2,1,1,4,8,1368784.8676408,5121774.85308533
1,15,3,3,1,2,9,1890055.23054012,3828704.3325248
0,36,5,1,0,6,12,1919780.88754036,1954367.58135907
0,31,0,2,1,6,9,1899274.36150979,4843127.82933899
0,38,6,3,0,7,16,2131307.32140109,8499039.85023934
0,26,4,1,2,1,8,1692811.93743542,9014824.47630838
1,33,4,0,0,3,7,2186309.47301225,3949612.04776972
0,39,0,1,1,2,4,1312839.48871836,4408507.25336233
1,23,1,2,2,7,12,1887991.24140493,7857773.8951892
0,27,6,2,0,6,14,2189072.86063808,5702322.81416665
0,15,0,2,0,0,2,1067102.36721012,3271203.64728911
0,34,5,3,1,2,11,1445484.63996302,8206745.15471149
0,18,5,1,2,3,11,2510404.79144367,2955609.7503539
0,37,6,2,0,4,12,2431244.47659216,8561464.30206997
0,21,5,0,2,1,8,1874189.68683036,4435165.52018267
1,16,6,1,2,5,14,2676145.84642884,4438643.95480377
1,11,4,3,0,6,13,1662396.5395101,6637526.21138052
0,12,3,1,2,4,10,1611891.35603206,5146355.85682332
1,24,4,1,2,0,7,2045437.0974316,6801763.0466713
0,15,1,3,2,6,12,2502323.09873371,6818293.43507496
1,26,5,0,2,2,9,1750753.15838786,4441505.84373135
1,34,1,1,0,2,4,1169404.40654899,6992371.5561435
1,37,3,1,1,4,9,1544571.97404769,3803335.35762868
0,26,3,3,2,7,15,2729751.85867371,5407450.65730755
1,33,0,0,1,5,6,1800543.62959327,5178680.92761544
0,32,0,2,2,4,8,2025087.26947024,5416369.04786959
0,17,2,1,0,4,7,1504073.80069917,5703820.34854524
0,26,4,1,2,1,8,1754183.07831273,6582874.35607341
1,37,2,1,2,7,12,2118770.05655664,5048720.30321723
0,30,1,0,0,3,4,1461356.24173349,4309331.08211623
0,37,3,0,0,1,4,1556695.37892637,3520631.21912764
0,17,1,2,1,2,6,1353937.45653054,2440423.73897197
1,35,3,2,1,3,9,1483795.86965397,4975610.31381119
0,19,2,0,0,2,4,1551223.1918685,6537831.62733569
0,30,3,2,2,1,8,1448052.15275031,6656771.90245619
1,13,3,2,1,1,7,1510367.87898058,7361898.86264446
1,35,1,2,0,1,4,1247391.09905945,3197183.86304286
0,28,2,2,0,0,4,1336723.81003221,5593947.65895303
1,17,4,2,2,6,14,2269806.18459588,5396415.68211464
0,10,6,0,1,2,9,2023692.41536093,6667165.11651894
0,23,1,2,2,0,5,1583296.8536004,2736426.99306353
1,10,2,3,1,5,11,1931356.42933074,7229370.17759103
1,24,4,0,0,4,8,1775881.62843533,6246967.40521388
0,32,1,1,1,4,7,1824902.11383121,4514525.20482933
0,33,0,0,0,5,5,1775971.36234032,5750631.18393828
0,38,6,1,0,7,14,2799703.59490253,6034646.93193492
0,27,3,3,2,7,15,2325015.46551343,6438492.08431561
0,32,4,2,1,6,13,1876508.80694811,8754410.1935664
1,35,6,0,2,6,14,2230394.72142949,6073648.81117794
0,13,3,3,2,3,11,1702456.61359155,5837283.04771577
0,16,2,3,1,1,7,2139279.29754668,3944107.81820218
0,32,2,2,0,7,11,2777337.89505735,8529362.83149212
0,34,0,3,2,6,11,1881500.63083583,7018718.49391765
1,28,3,0,0,7,10,1851641.07492841,4351395.99727978
0,11,2,3,1,2,8,1765423.79819034,4782232.1625507
0,30,6,0,1,1,8,2245708.52655767,5946005.15229163
0,13,6,3,1,5,15,2225999.11387626,8329919.51076569
0,38,0,3,2,1,6,1492348.61567068,4005006.55690975
0,20,3,2,0,3,8,2268396.37879877,4269829.54517667
0,23,1,1,1,5,8,1775522.44542134,6464800.28308417
0,25,1,2,1,4,8,1792300.54202747,5778056.55899518
1,21,3,2,1,4,10,2174925.43411823,4310339.86974993
1,40,3,0,0,2,5,1408358.46253882,4191261.86208509
0,28,4,3,2,2,11,1937009.81876211,4365404.45983659
0,36,3,1,0,2,6,1196577.22111785,2909585.65785284
0,17,2,2,0,3,7,1654987.52432479,7500878.01256103
1,10,0,0,0,6,6,1274589.51592097,5062744.73579011
0,20,6,1,2,2,11,1767985.27424643,7357151.38241019
1,29,5,3,2,5,15,2524284.32691292,10740471.0873876
0,37,1,1,1,0,3,1422835.7224508,5437291.14288761
0,19,2,0,0,0,2,1316121.2459332,4908351.21467601
0,25,4,3,0,4,11,2202460.90561041,8736997.00562282
0,26,3,1,2,1,7,1419356.49376449,2762625.89116314
0,32,0,3,2,5,10,1831009.18727231,8035064.12657157
0,22,6,3,0,7,16,3054888.77786198,14546223.9782302
0,26,6,1,0,5,12,2695812.81595653,7186268.8971552
0,40,2,1,0,1,4,1548574.38337803,4210208.71127371
0,14,6,2,2,5,15,2429640.21686229,12466837.7264445
0,31,0,3,2,4,9,2578706.77327097,5005558.54774511
1,32,0,1,0,2,3,1099382.30994702,1917565.46403268
0,26,3,2,0,0,5,1448619.98455781,4005111.92535232
0,28,6,2,0,0,8,1620631.03587751,4787988.68395526
1,23,0,2,1,5,8,1787551.69308787,865789.831645075
0,21,0,2,0,0,2,1747721.57256415,4971489.79684922
1,18,6,3,0,6,15,2716610.63332812,9863705.66400513
0,26,1,3,0,6,10,1675895.20019779,7077092.10844134
1,34,4,3,0,7,14,2234038.0143785,5395734.79272518
0,27,0,3,2,7,12,2394608.39103431,10195556.3356055
0,29,3,0,2,0,5,1363250.75119088,5030174.13630507
0,26,4,2,0,0,6,1387017.08513365,4481106.13598674
0,29,4,0,2,0,6,1450444.2563167,4450026.66830122
1,39,3,2,2,1,8,1587487.99590178,6565511.11324482
0,39,4,3,0,3,10,2052821.80448111,7671723.62034638
0,31,1,0,1,5,7,1676997.0304729,5698119.13393814
0,37,2,3,0,4,9,2409208.61193913,4192056.86753893
0,20,3,3,0,0,6,1765252.17664602,3435816.81259169
0,30,0,0,2,2,4,1447258.0535483,6652525.65964853
0,38,0,2,1,2,5,1083546.5464922,4569658.03624083
1,12,6,3,1,2,12,2080715.68253051,9214890.12623757
0,31,3,1,1,5,10,1864680.09193889,9637167.49193618
0,11,0,1,1,5,7,1447055.92439548,2474513.43140716
0,40,5,1,1,3,10,2280837.30908342,6894243.00190089
0,16,5,3,2,0,10,1422167.26159198,5819629.16596198
0,15,4,2,0,5,11,1816256.89330728,2350648.62158574
0,26,2,2,1,5,10,2211412.04642725,6655359.47542548
0,10,1,3,1,6,11,1986437.26377867,5524388.71765984
0,27,4,0,1,0,5,1712325.85869747,6770660.76534919
1,34,2,2,1,2,7,1250553.43190034,7458420.4825422
0,39,6,3,2,7,18,2431128.26907712,3314842.79250891
0,13,6,1,1,4,12,2200052.7927667,7318297.54699707
1,18,5,1,2,4,12,2547077.34311178,6476321.9738647
1,33,6,1,2,1,10,1999827.62399395,8393431.70164947
0,13,5,2,0,0,7,1398245.2494816,6836464.92800847
1,32,4,3,2,5,14,1601903.36405278,8342074.32003568
0,29,2,0,2,1,5,1482542.9716002,6371639.85746633
0,22,0,1,2,6,9,1547691.5620829,4348403.96941624
0,35,0,1,1,4,6,2023512.58609697,5554549.55751931
1,21,5,0,0,3,8,2039808.52873073,4970329.29632922
1,22,4,0,0,6,10,1804272.61451424,6784041.48128846
0,36,6,2,1,4,13,2642100.08256511,6918879.7030889
1,34,1,3,2,3,9,1630312.17475436,6604759.31906209
0,12,5,2,1,0,8,1547365.99927434,7130666.18128688
1,22,0,2,0,5,7,1780081.58678642,4839144.903569
1,22,1,2,0,7,10,2309761.24389388,5307676.02674014
1,22,2,1,2,5,10,2096614.77414969,5461331.5217708
1,14,1,2,1,2,6,2001443.7411912,8291287.37257515
0,31,6,3,0,3,12,2390089.25617399,6322057.0538099
1,11,5,1,1,3,10,1889587.81889438,2304625.26748716
0,38,1,3,2,4,10,2187923.37515182,7484408.33943211
0,31,4,0,2,4,10,1383954.67552572,5040992.81714084
0,19,3,1,0,1,5,1611831.56780121,4959324.93666195
0,31,3,1,0,0,4,1063995.78092305,6815269.47448265
0,25,6,2,2,5,15,2621340.25762044,9689122.23317892
1,33,1,2,2,4,9,2022305.3513952,3786522.73410575
0,39,0,3,2,7,12,2282386.09661547,8746109.29374168
0,12,6,0,1,7,14,1873923.73505914,6113667.12795912
0,40,0,2,0,1,3,1200402.44745669,3180653.35008985
1,35,4,1,2,6,13,2283135.93220478,9133017.33734651
0,30,2,1,0,5,8,2117615.43318464,4902645.68959178
1,11,6,2,1,2,11,1951055.54655957,7966736.87805769
1,35,4,0,1,0,5,1685888.61465729,3960318.29366195
1,19,6,0,0,2,8,1817976.64492541,6722018.75953916
0,37,3,2,0,1,6,1684638.80614944,5697009.98261806
0,37,4,0,1,4,9,1708219.49879706,3569634.40236862
1,35,4,0,2,4,10,2158024.14836325,9526014.59524197
0,21,5,3,0,3,11,1233875.59747456,6234186.93924572
0,25,2,1,1,3,7,1916204.18127746,5817344.37686815
0,30,3,0,0,4,7,1657982.72125194,6982060.08030176
0,16,2,3,1,3,9,1778869.26033557,5442038.9084453
0,30,0,0,2,3,5,1058286.07043733,6040244.66959725
0,18,6,1,2,7,16,2342988.17142102,8858128.81830582
1,28,6,2,2,1,11,2310929.57629289,7860753.20211414
1,18,2,1,2,1,6,1937078.62913176,5979761.44175978
0,21,0,0,0,7,7,1641440.91439033,3519008.28132073
0,19,1,2,1,7,11,2290522.66736682,3749239.50090813
0,12,5,2,2,5,14,2057598.52617019,6845904.88468059
1,16,6,1,2,2,11,1680366.92499459,7254195.59198138
1,26,0,0,0,7,7,1375727.26463075,4734028.54973661
0,12,2,0,1,4,7,1274388.95602639,5912514.77453999
0,30,6,2,2,6,16,3867106.14038649,9875886.08370316
1,25,2,0,1,4,7,1673459.28160022,6244106.07835727
0,21,4,2,2,1,9,2260171.67052532,5145593.67347669
0,10,6,1,0,0,7,1802962.36468978,4856105.74449032
1,40,3,1,2,3,9,2212029.85823872,4621764.80085643
0,25,3,3,0,1,7,2013886.78718201,6271106.42405016
0,30,2,1,1,7,11,2477433.26177662,8841366.0243218
1,40,2,3,2,0,7,2162122.48529357,5309552.45000353
0,19,3,1,0,3,7,1598932.82727268,7286986.10566452
0,21,0,1,2,6,9,2299529.36098829,8247369.83075328
0,39,2,0,0,5,7,1991367.9626955,3747609.48808075
0,21,5,2,1,1,9,1614154.48192468,3655704.54498691
0,32,6,0,2,4,12,1517182.05259961,8564009.62271342
0,14,5,2,2,7,16,3372159.30861327,8774723.30017929
0,20,6,1,1,3,11,2730965.30510235,5906700.00918989
0,28,3,0,1,0,4,1507003.63338722,5368332.73944155
1,38,4,2,0,0,6,1717885.22141258,7281283.72767829
1,35,6,0,1,2,9,2102996.87371079,5757697.64116363
0,12,5,2,0,4,11,2577107.3238829,6844413.85117952
0,25,0,2,2,0,4,1569344.83016335,2426943.80348721
1,18,0,3,1,2,6,2175329.15797448,3537573.76393481
0,25,6,1,0,7,14,2923493.68448016,8020877.49766934
0,15,5,0,2,6,13,2570736.35032168,4377629.17529292
0,11,1,1,1,3,6,1752370.39914238,4730507.54135055
0,29,1,0,2,3,6,2036403.30195307,5458231.81697245
1,33,1,0,0,0,1,815186.944367864,1617422.45932873
1,24,6,1,1,2,10,1903416.47255618,6554049.73718663
0,22,4,1,0,5,10,1803953.92160438,8256212.49357272
0,22,3,3,2,6,14,2498221.33024832,5487225.22529256
0,25,0,3,1,4,8,1793522.28629555,3917642.90094208
0,22,6,1,0,6,13,1845683.77632641,6290471.16949495
0,22,6,0,2,4,12,2486988.02359431,6687583.15927314
0,16,5,0,1,2,8,1545138.01725923,5522684.34468081
0,39,2,1,1,7,11,1946692.7163125,7429358.50364819
0,18,2,1,0,5,8,1866630.13114943,2953648.3108714
0,32,0,1,0,6,7,1729757.85494541,7311773.15119134
0,33,6,1,2,5,14,2378039.06391899,7215011.30241667
1,38,5,1,0,5,11,1815412.54029454,11129395.9674244
0,19,2,1,2,1,6,1361741.29237536,4558955.68277887
1,14,3,2,2,2,9,1357574.3781647,4506601.57355319
0,24,2,3,0,2,7,1887141.23138569,6419575.79538727
1,32,5,2,1,7,15,2897400.25032291,8926039.61904326
0,17,2,0,0,7,9,1919107.31490943,5578333.40813839
0,10,4,1,2,3,10,1658635.45142798,2429265.45230159
0,12,3,0,0,1,4,1422477.38908082,2603400.65239822
0,17,6,2,1,5,14,2761669.01628093,9140455.24518471
0,11,4,1,1,5,11,2383718.83181675,3824132.63372562
0,18,3,2,0,1,6,1298179.78328838,4960211.15801365
0,31,6,3,1,3,13,2861332.12179995,11493567.0604517
1,20,4,0,2,5,11,2186067.27658144,6237213.08377868
0,31,0,1,0,7,8,1554792.83911651,7250092.28146232
0,10,0,2,2,2,6,1438056.31492692,5268115.65357496
0,30,1,3,0,5,9,1754172.28358367,5847317.95585368
0,33,6,1,0,3,10,1587843.66292147,2393752.8765009
0,21,5,2,2,2,11,2222495.47556064,8693479.88966856
0,15,1,3,1,0,5,1516947.91647908,4781885.66093217
0,32,2,1,0,7,10,2117275.06907982,6895436.1517157
0,12,6,1,1,7,15,1943808.74625569,9940705.32069654
0,11,1,2,1,5,9,1550280.86444044,6273303.05671263
0,33,6,2,0,0,8,1699648.20958349,3803755.94349975
0,33,6,1,2,5,14,2532222.71998128,6082918.9616991
1,25,6,1,0,5,12,1807227.94504685,1488663.51959512
1,22,3,0,2,3,8,2079814.23152832,4393147.81768863
0,35,4,2,2,2,10,2255629.86527075,7314920.48986818
1,19,2,0,2,1,5,1579205.42411176,5844258.86517316
0,33,2,0,2,4,8,1626413.39717851,2122767.43572822
0,17,6,1,2,2,11,2507431.69153364,4297354.63778706
0,30,3,3,1,6,13,2360366.36977269,6146626.5398417
0,22,4,1,2,4,11,1931796.31314859,8740080.75760487
1,15,3,2,0,3,8,1367741.75429041,5483815.82913001
0,18,3,2,1,4,10,1513311.33928288,2907310.83747112
0,39,4,3,2,5,14,2479081.80048641,8502893.4414704
0,18,4,3,1,7,15,2275389.43717601,8660977.45931813
1,10,5,3,0,4,12,3317073.48048658,4670642.19185327
0,40,3,2,2,1,8,2066271.33163748,5556013.95214727
0,26,5,1,1,0,7,1873745.87689949,8289279.31500457
0,21,1,0,1,4,6,1640446.78583007,4774861.97285616
0,15,0,0,0,0,0,690627.133598651,1780619.31549509
0,30,5,2,0,4,11,2436408.20195052,6684796.58532603
0,19,0,2,1,4,7,1763519.90819926,3250445.79565239
1,35,6,0,2,7,15,2948100.01589188,9471921.08158984
0,28,2,0,2,1,5,1288751.96928068,4943261.71020537
1,21,3,3,1,0,7,1303468.43506114,6142663.81154659
1,40,6,3,2,1,12,2307334.34389863,6324253.71565035
0,31,0,1,1,2,4,1201380.67173261,6825521.53152185
0,26,2,3,1,2,8,1752297.78721135,4327574.13695017
0,14,5,1,2,1,9,2956843.71768267,6170784.069388
0,26,1,3,1,0,5,1554737.04787853,4708663.88069428
0,40,2,0,0,3,5,1795383.15595611,7395543.78045406
0,34,3,0,1,2,6,1899221.6588253,4750269.30324742
0,30,0,1,0,1,2,902323.843689285,3499037.51865569
0,40,5,1,0,7,13,2379305.2322343,7896423.45666395
0,13,1,0,1,0,2,1224175.71923215,4268306.79940994
0,31,2,2,1,0,5,1374687.0815116,2962492.76948661
0,17,1,1,2,6,10,2435955.98191349,6246980.86634794
0,24,4,3,0,0,7,1521559.48912843,5501104.99979715
0,28,3,0,1,3,7,1861152.02033232,7864598.92243495
0,35,1,0,0,5,6,1360624.10863953,3868692.43982026
0,28,2,2,1,0,5,1879671.20594499,5734704.48826032
0,23,5,0,2,4,11,1938111.50934789,3691522.15934721
1,22,5,1,0,6,12,2118922.93960775,6285825.46750046
0,14,0,1,1,6,8,1297511.00050413,6154335.42435598
1,32,2,3,0,6,11,2593462.69064945,6736410.10761946
1,13,3,1,0,2,6,1046123.86407847,5006102.66913593
1,29,5,0,2,7,14,2430392.67489447,11409495.460168
0,26,5,1,0,2,8,1582167.04329203,5943567.23076846
1,34,0,2,0,3,5,1868900.78738533,5875464.0870936
0,21,0,2,1,1,4,1155398.22660226,5545488.16462104
0,28,3,2,2,1,8,2181442.8830129,3666240.0098717
0,29,6,1,1,1,9,1788229.04638258,10057036.98753
0,38,2,2,2,4,10,2415146.81463556,2683814.5169995
0,38,2,1,0,2,5,1561367.37668483,5936930.5153508
1,19,0,2,0,4,6,1892275.9590967,5929711.67710464
1,24,5,2,0,0,7,1601967.94420647,4443829.77123426
1,37,0,2,2,7,11,2476241.73921707,5728599.81966347
1,32,6,0,0,5,11,1764804.53928665,9353892.93187642
0,15,2,2,0,7,11,2766238.28966535,9397696.39285937
0,16,4,2,2,0,8,2100836.23488277,7305013.29070503
0,40,1,0,1,5,7,1900217.79850121,6792971.26466226
